"time
References : ['TRAN.Vout']
Dependency : [time]
Num. Points : [200010]
Matrix Size : scalar
Type : Real","TRAN.Vout
References : []
Dependency : [time]
Num. Points : [200010]
Matrix Size : scalar
Type : Real"
683.5 nsec,-429.8 uV
683.5 nsec,-9.376 mV
683.5 nsec,-15.99 mV
683.5 nsec,-20.28 mV
683.5 nsec,-22.49 mV
683.5 nsec,-22.99 mV
683.5 nsec,-22.23 mV
683.5 nsec,-20.76 mV
683.5 nsec,-19.15 mV
683.5 nsec,-17.95 mV
683.5 nsec,-17.61 mV
683.5 nsec,-18.44 mV
683.5 nsec,-20.58 mV
683.5 nsec,-24.03 mV
683.5 nsec,-28.66 mV
683.5 nsec,-34.20 mV
683.5 nsec,-40.26 mV
683.5 nsec,-46.36 mV
683.5 nsec,-52.03 mV
683.6 nsec,-56.82 mV
683.6 nsec,-60.35 mV
683.6 nsec,-62.30 mV
683.6 nsec,-62.45 mV
683.6 nsec,-60.77 mV
683.6 nsec,-57.43 mV
683.6 nsec,-52.83 mV
683.6 nsec,-47.47 mV
683.6 nsec,-41.77 mV
683.6 nsec,-36.05 mV
683.6 nsec,-30.58 mV
683.6 nsec,-25.57 mV
683.6 nsec,-21.22 mV
683.6 nsec,-17.64 mV
683.6 nsec,-14.87 mV
683.6 nsec,-12.84 mV
683.6 nsec,-11.50 mV
683.6 nsec,-10.74 mV
683.6 nsec,-10.44 mV
683.6 nsec,-10.43 mV
683.7 nsec,-10.50 mV
683.7 nsec,-10.44 mV
683.7 nsec,-10.07 mV
683.7 nsec,-9.193 mV
683.7 nsec,-7.632 mV
683.7 nsec,-5.184 mV
683.7 nsec,-1.671 mV
683.7 nsec,3.040 mV
683.7 nsec,9.039 mV
683.7 nsec,16.38 mV
683.7 nsec,25.08 mV
683.7 nsec,35.05 mV
683.7 nsec,46.12 mV
683.7 nsec,57.91 mV
683.7 nsec,69.81 mV
683.7 nsec,80.95 mV
683.7 nsec,90.36 mV
683.7 nsec,97.18 mV
683.7 nsec,100.8 mV
683.7 nsec,101.0 mV
683.8 nsec,97.64 mV
683.8 nsec,90.92 mV
683.8 nsec,81.23 mV
683.8 nsec,69.21 mV
683.8 nsec,55.66 mV
683.8 nsec,41.46 mV
683.8 nsec,27.44 mV
683.8 nsec,14.31 mV
683.8 nsec,2.692 mV
683.8 nsec,-6.924 mV
683.8 nsec,-14.25 mV
683.8 nsec,-19.22 mV
683.8 nsec,-22.03 mV
683.8 nsec,-22.99 mV
683.8 nsec,-22.56 mV
683.8 nsec,-21.25 mV
683.8 nsec,-19.62 mV
683.8 nsec,-18.24 mV
683.8 nsec,-17.60 mV
683.8 nsec,-18.05 mV
683.9 nsec,-19.79 mV
683.9 nsec,-22.85 mV
683.9 nsec,-27.15 mV
683.9 nsec,-32.46 mV
683.9 nsec,-38.41 mV
683.9 nsec,-44.55 mV
683.9 nsec,-50.39 mV
683.9 nsec,-55.49 mV
683.9 nsec,-59.44 mV
683.9 nsec,-61.89 mV
683.9 nsec,-62.60 mV
683.9 nsec,-61.47 mV
683.9 nsec,-58.59 mV
683.9 nsec,-54.32 mV
683.9 nsec,-49.14 mV
683.9 nsec,-43.50 mV
683.9 nsec,-37.76 mV
683.9 nsec,-32.19 mV
683.9 nsec,-27.02 mV
683.9 nsec,-22.45 mV
684.0 nsec,-18.64 mV
684.0 nsec,-15.62 mV
684.0 nsec,-13.38 mV
684.0 nsec,-11.83 mV
684.0 nsec,-10.91 mV
684.0 nsec,-10.49 mV
684.0 nsec,-10.42 mV
684.0 nsec,-10.49 mV
684.0 nsec,-10.49 mV
684.0 nsec,-10.22 mV
684.0 nsec,-9.519 mV
684.0 nsec,-8.186 mV
684.0 nsec,-6.026 mV
684.0 nsec,-2.850 mV
684.0 nsec,1.489 mV
684.0 nsec,7.093 mV
684.0 nsec,14.03 mV
684.0 nsec,22.32 mV
684.0 nsec,31.92 mV
684.0 nsec,42.69 mV
684.1 nsec,54.31 mV
684.1 nsec,66.26 mV
684.1 nsec,77.74 mV
684.1 nsec,87.77 mV
684.1 nsec,95.44 mV
684.1 nsec,100.1 mV
684.1 nsec,101.3 mV
684.1 nsec,99.02 mV
684.1 nsec,93.28 mV
684.1 nsec,84.43 mV
684.1 nsec,73.03 mV
684.1 nsec,59.84 mV
684.1 nsec,45.75 mV
684.1 nsec,31.60 mV
684.1 nsec,18.13 mV
684.1 nsec,5.998 mV
684.1 nsec,-4.261 mV
684.1 nsec,-12.29 mV
684.1 nsec,-17.97 mV
684.1 nsec,-21.39 mV
684.2 nsec,-22.87 mV
684.2 nsec,-22.81 mV
684.2 nsec,-21.70 mV
684.2 nsec,-20.11 mV
684.2 nsec,-18.59 mV
684.2 nsec,-17.69 mV
684.2 nsec,-17.79 mV
684.2 nsec,-19.13 mV
684.2 nsec,-21.79 mV
684.2 nsec,-25.74 mV
684.2 nsec,-30.77 mV
684.2 nsec,-36.57 mV
684.2 nsec,-42.71 mV
684.2 nsec,-48.69 mV
684.2 nsec,-54.06 mV
684.2 nsec,-58.39 mV
684.2 nsec,-61.33 mV
684.2 nsec,-62.58 mV
684.2 nsec,-62.00 mV
684.2 nsec,-59.63 mV
684.3 nsec,-55.73 mV
684.3 nsec,-50.77 mV
684.3 nsec,-45.22 mV
684.3 nsec,-39.48 mV
684.3 nsec,-33.83 mV
684.3 nsec,-28.52 mV
684.3 nsec,-23.75 mV
684.3 nsec,-19.70 mV
684.3 nsec,-16.44 mV
684.3 nsec,-13.97 mV
684.3 nsec,-12.23 mV
684.3 nsec,-11.13 mV
684.3 nsec,-10.57 mV
684.3 nsec,-10.41 mV
684.3 nsec,-10.46 mV
684.3 nsec,-10.51 mV
684.3 nsec,-10.34 mV
684.3 nsec,-9.789 mV
684.3 nsec,-8.666 mV
684.3 nsec,-6.775 mV
684.4 nsec,-3.923 mV
684.4 nsec,52.60 uV
684.4 nsec,5.267 mV
684.4 nsec,11.80 mV
684.4 nsec,19.68 mV
684.4 nsec,28.90 mV
684.4 nsec,39.34 mV
684.4 nsec,50.75 mV
684.4 nsec,62.67 mV
684.4 nsec,74.39 mV
684.4 nsec,84.96 mV
684.4 nsec,93.42 mV
684.4 nsec,99.04 mV
684.4 nsec,101.3 mV
684.4 nsec,100.1 mV
684.4 nsec,95.35 mV
684.4 nsec,87.39 mV
684.4 nsec,76.68 mV
684.4 nsec,63.95 mV
684.4 nsec,50.04 mV
684.5 nsec,35.82 mV
684.5 nsec,22.07 mV
684.5 nsec,9.475 mV
684.5 nsec,-1.395 mV
684.5 nsec,-10.12 mV
684.5 nsec,-16.50 mV
684.5 nsec,-20.58 mV
684.5 nsec,-22.61 mV
684.5 nsec,-22.96 mV
684.5 nsec,-22.11 mV
684.5 nsec,-20.60 mV
684.5 nsec,-19.01 mV
684.5 nsec,-17.87 mV
684.5 nsec,-17.64 mV
684.5 nsec,-18.59 mV
684.5 nsec,-20.85 mV
684.5 nsec,-24.43 mV
684.5 nsec,-29.16 mV
684.5 nsec,-34.77 mV
684.5 nsec,-40.85 mV
684.6 nsec,-46.94 mV
684.6 nsec,-52.54 mV
684.6 nsec,-57.22 mV
684.6 nsec,-60.61 mV
684.6 nsec,-62.39 mV
684.6 nsec,-62.37 mV
684.6 nsec,-60.52 mV
684.6 nsec,-57.04 mV
684.6 nsec,-52.34 mV
684.6 nsec,-46.93 mV
684.6 nsec,-41.21 mV
684.6 nsec,-35.51 mV
684.6 nsec,-30.07 mV
684.6 nsec,-25.12 mV
684.6 nsec,-20.84 mV
684.6 nsec,-17.34 mV
684.6 nsec,-14.64 mV
684.6 nsec,-12.68 mV
684.6 nsec,-11.40 mV
684.6 nsec,-10.69 mV
684.7 nsec,-10.43 mV
684.7 nsec,-10.44 mV
684.7 nsec,-10.51 mV
684.7 nsec,-10.42 mV
684.7 nsec,-10.01 mV
684.7 nsec,-9.074 mV
684.7 nsec,-7.435 mV
684.7 nsec,-4.892 mV
684.7 nsec,-1.268 mV
684.7 nsec,3.564 mV
684.7 nsec,9.691 mV
684.7 nsec,17.16 mV
684.7 nsec,25.99 mV
684.7 nsec,36.08 mV
684.7 nsec,47.24 mV
684.7 nsec,59.07 mV
684.7 nsec,70.94 mV
684.7 nsec,81.96 mV
684.7 nsec,91.15 mV
684.7 nsec,97.68 mV
684.8 nsec,101.0 mV
684.8 nsec,100.8 mV
684.8 nsec,97.13 mV
684.8 nsec,90.10 mV
684.8 nsec,80.16 mV
684.8 nsec,67.95 mV
684.8 nsec,54.30 mV
684.8 nsec,40.09 mV
684.8 nsec,26.12 mV
684.8 nsec,13.11 mV
684.8 nsec,1.668 mV
684.8 nsec,-7.736 mV
684.8 nsec,-14.83 mV
684.8 nsec,-19.59 mV
684.8 nsec,-22.19 mV
684.8 nsec,-23.00 mV
684.8 nsec,-22.46 mV
684.8 nsec,-21.09 mV
684.8 nsec,-19.46 mV
684.8 nsec,-18.14 mV
684.9 nsec,-17.59 mV
684.9 nsec,-18.17 mV
684.9 nsec,-20.03 mV
684.9 nsec,-23.22 mV
684.9 nsec,-27.63 mV
684.9 nsec,-33.01 mV
684.9 nsec,-39.00 mV
684.9 nsec,-45.13 mV
684.9 nsec,-50.93 mV
684.9 nsec,-55.93 mV
684.9 nsec,-59.74 mV
684.9 nsec,-62.04 mV
684.9 nsec,-62.57 mV
684.9 nsec,-61.26 mV
684.9 nsec,-58.23 mV
684.9 nsec,-53.85 mV
684.9 nsec,-48.61 mV
684.9 nsec,-42.94 mV
684.9 nsec,-37.21 mV
684.9 nsec,-31.67 mV
685.0 nsec,-26.55 mV
685.0 nsec,-22.05 mV
685.0 nsec,-18.31 mV
685.0 nsec,-15.37 mV
685.0 nsec,-13.20 mV
685.0 nsec,-11.72 mV
685.0 nsec,-10.85 mV
685.0 nsec,-10.47 mV
685.0 nsec,-10.42 mV
685.0 nsec,-10.49 mV
685.0 nsec,-10.47 mV
685.0 nsec,-10.18 mV
685.0 nsec,-9.420 mV
685.0 nsec,-8.016 mV
685.0 nsec,-5.765 mV
685.0 nsec,-2.482 mV
685.0 nsec,1.975 mV
685.0 nsec,7.705 mV
685.0 nsec,14.77 mV
685.0 nsec,23.19 mV
685.1 nsec,32.92 mV
685.1 nsec,43.79 mV
685.1 nsec,55.47 mV
685.1 nsec,67.41 mV
685.1 nsec,78.79 mV
685.1 nsec,88.63 mV
685.1 nsec,96.03 mV
685.1 nsec,100.4 mV
685.1 nsec,101.3 mV
685.1 nsec,98.61 mV
685.1 nsec,92.55 mV
685.1 nsec,83.42 mV
685.1 nsec,71.81 mV
685.1 nsec,58.51 mV
685.1 nsec,44.37 mV
685.1 nsec,30.25 mV
685.1 nsec,16.89 mV
685.1 nsec,4.916 mV
685.1 nsec,-5.140 mV
685.1 nsec,-12.94 mV
685.2 nsec,-18.39 mV
685.2 nsec,-21.62 mV
685.2 nsec,-22.92 mV
685.2 nsec,-22.74 mV
685.2 nsec,-21.56 mV
685.2 nsec,-19.95 mV
685.2 nsec,-18.47 mV
685.2 nsec,-17.65 mV
685.2 nsec,-17.86 mV
685.2 nsec,-19.33 mV
685.2 nsec,-22.12 mV
685.2 nsec,-26.18 mV
685.2 nsec,-31.31 mV
685.2 nsec,-37.16 mV
685.2 nsec,-43.30 mV
685.2 nsec,-49.25 mV
685.2 nsec,-54.53 mV
685.2 nsec,-58.74 mV
685.2 nsec,-61.52 mV
685.2 nsec,-62.61 mV
685.3 nsec,-61.85 mV
685.3 nsec,-59.31 mV
685.3 nsec,-55.29 mV
685.3 nsec,-50.25 mV
685.3 nsec,-44.67 mV
685.3 nsec,-38.93 mV
685.3 nsec,-33.30 mV
685.3 nsec,-28.03 mV
685.3 nsec,-23.33 mV
685.3 nsec,-19.35 mV
685.3 nsec,-16.17 mV
685.3 nsec,-13.77 mV
685.3 nsec,-12.09 mV
685.3 nsec,-11.05 mV
685.3 nsec,-10.54 mV
685.3 nsec,-10.41 mV
685.3 nsec,-10.47 mV
685.3 nsec,-10.50 mV
685.3 nsec,-10.31 mV
685.3 nsec,-9.708 mV
685.4 nsec,-8.519 mV
685.4 nsec,-6.544 mV
685.4 nsec,-3.590 mV
685.4 nsec,501.9 uV
685.4 nsec,5.841 mV
685.4 nsec,12.50 mV
685.4 nsec,20.51 mV
685.4 nsec,29.86 mV
685.4 nsec,40.41 mV
685.4 nsec,51.89 mV
685.4 nsec,63.83 mV
685.4 nsec,75.48 mV
685.4 nsec,85.88 mV
685.4 nsec,94.10 mV
685.4 nsec,99.41 mV
685.4 nsec,101.4 mV
685.4 nsec,99.78 mV
685.4 nsec,94.72 mV
685.4 nsec,86.46 mV
685.4 nsec,75.53 mV
685.5 nsec,62.64 mV
685.5 nsec,48.66 mV
685.5 nsec,34.46 mV
685.5 nsec,20.79 mV
685.5 nsec,8.339 mV
685.5 nsec,-2.339 mV
685.5 nsec,-10.84 mV
685.5 nsec,-17.00 mV
685.5 nsec,-20.86 mV
685.5 nsec,-22.71 mV
685.5 nsec,-22.92 mV
685.5 nsec,-21.99 mV
685.5 nsec,-20.44 mV
685.5 nsec,-18.87 mV
685.5 nsec,-17.80 mV
685.5 nsec,-17.67 mV
685.5 nsec,-18.75 mV
685.5 nsec,-21.14 mV
685.5 nsec,-24.84 mV
685.5 nsec,-29.67 mV
685.6 nsec,-35.35 mV
685.6 nsec,-41.45 mV
685.6 nsec,-47.51 mV
685.6 nsec,-53.04 mV
685.6 nsec,-57.61 mV
685.6 nsec,-60.86 mV
685.6 nsec,-62.47 mV
685.6 nsec,-62.27 mV
685.6 nsec,-60.25 mV
685.6 nsec,-56.63 mV
685.6 nsec,-51.84 mV
685.6 nsec,-46.38 mV
685.6 nsec,-40.66 mV
685.6 nsec,-34.97 mV
685.6 nsec,-29.57 mV
685.6 nsec,-24.68 mV
685.6 nsec,-20.47 mV
685.6 nsec,-17.05 mV
685.6 nsec,-14.42 mV
685.6 nsec,-12.53 mV
685.7 nsec,-11.31 mV
685.7 nsec,-10.65 mV
685.7 nsec,-10.42 mV
685.7 nsec,-10.45 mV
685.7 nsec,-10.51 mV
685.7 nsec,-10.40 mV
685.7 nsec,-9.940 mV
685.7 nsec,-8.949 mV
685.7 nsec,-7.231 mV
685.7 nsec,-4.590 mV
685.7 nsec,-854.4 uV
685.7 nsec,4.100 mV
685.7 nsec,10.36 mV
685.7 nsec,17.96 mV
685.7 nsec,26.91 mV
685.7 nsec,37.12 mV
685.7 nsec,48.36 mV
685.7 nsec,60.23 mV
685.7 nsec,72.06 mV
685.7 nsec,82.94 mV
685.8 nsec,91.91 mV
685.8 nsec,98.15 mV
685.8 nsec,101.1 mV
685.8 nsec,100.6 mV
685.8 nsec,96.59 mV
685.8 nsec,89.26 mV
685.8 nsec,79.06 mV
685.8 nsec,66.67 mV
685.8 nsec,52.93 mV
685.8 nsec,38.71 mV
685.8 nsec,24.81 mV
685.8 nsec,11.93 mV
685.8 nsec,662.8 uV
685.8 nsec,-8.525 mV
685.8 nsec,-15.39 mV
685.8 nsec,-19.93 mV
685.8 nsec,-22.34 mV
685.8 nsec,-23.00 mV
685.8 nsec,-22.36 mV
685.8 nsec,-20.94 mV
685.9 nsec,-19.31 mV
685.9 nsec,-18.04 mV
685.9 nsec,-17.59 mV
685.9 nsec,-18.29 mV
685.9 nsec,-20.28 mV
685.9 nsec,-23.59 mV
685.9 nsec,-28.11 mV
685.9 nsec,-33.57 mV
685.9 nsec,-39.60 mV
685.9 nsec,-45.72 mV
685.9 nsec,-51.45 mV
685.9 nsec,-56.36 mV
685.9 nsec,-60.04 mV
685.9 nsec,-62.17 mV
685.9 nsec,-62.53 mV
685.9 nsec,-61.04 mV
685.9 nsec,-57.86 mV
685.9 nsec,-53.38 mV
685.9 nsec,-48.07 mV
685.9 nsec,-42.39 mV
686.0 nsec,-36.66 mV
686.0 nsec,-31.15 mV
686.0 nsec,-26.08 mV
686.0 nsec,-21.65 mV
686.0 nsec,-17.99 mV
686.0 nsec,-15.13 mV
686.0 nsec,-13.03 mV
686.0 nsec,-11.61 mV
686.0 nsec,-10.79 mV
686.0 nsec,-10.45 mV
686.0 nsec,-10.43 mV
686.0 nsec,-10.50 mV
686.0 nsec,-10.46 mV
686.0 nsec,-10.13 mV
686.0 nsec,-9.316 mV
686.0 nsec,-7.838 mV
686.0 nsec,-5.495 mV
686.0 nsec,-2.104 mV
686.0 nsec,2.473 mV
686.0 nsec,8.330 mV
686.1 nsec,15.53 mV
686.1 nsec,24.08 mV
686.1 nsec,33.92 mV
686.1 nsec,44.89 mV
686.1 nsec,56.62 mV
686.1 nsec,68.55 mV
686.1 nsec,79.82 mV
686.1 nsec,89.46 mV
686.1 nsec,96.59 mV
686.1 nsec,100.6 mV
686.1 nsec,101.2 mV
686.1 nsec,98.17 mV
686.1 nsec,91.79 mV
686.1 nsec,82.40 mV
686.1 nsec,70.59 mV
686.1 nsec,57.16 mV
686.1 nsec,42.99 mV
686.1 nsec,28.92 mV
686.1 nsec,15.66 mV
686.1 nsec,3.852 mV
686.2 nsec,-5.997 mV
686.2 nsec,-13.57 mV
686.2 nsec,-18.80 mV
686.2 nsec,-21.82 mV
686.2 nsec,-22.96 mV
686.2 nsec,-22.66 mV
686.2 nsec,-21.41 mV
686.2 nsec,-19.79 mV
686.2 nsec,-18.36 mV
686.2 nsec,-17.62 mV
686.2 nsec,-17.95 mV
686.2 nsec,-19.54 mV
686.2 nsec,-22.46 mV
686.2 nsec,-26.64 mV
686.2 nsec,-31.85 mV
686.2 nsec,-37.75 mV
686.2 nsec,-43.89 mV
686.2 nsec,-49.80 mV
686.2 nsec,-54.99 mV
686.2 nsec,-59.08 mV
686.3 nsec,-61.71 mV
686.3 nsec,-62.61 mV
686.3 nsec,-61.68 mV
686.3 nsec,-58.98 mV
686.3 nsec,-54.83 mV
686.3 nsec,-49.72 mV
686.3 nsec,-44.12 mV
686.3 nsec,-38.37 mV
686.3 nsec,-32.77 mV
686.3 nsec,-27.55 mV
686.3 nsec,-22.91 mV
686.3 nsec,-19.01 mV
686.3 nsec,-15.91 mV
686.3 nsec,-13.58 mV
686.3 nsec,-11.97 mV
686.3 nsec,-10.98 mV
686.3 nsec,-10.51 mV
686.3 nsec,-10.41 mV
686.3 nsec,-10.48 mV
686.3 nsec,-10.50 mV
686.4 nsec,-10.27 mV
686.4 nsec,-9.622 mV
686.4 nsec,-8.366 mV
686.4 nsec,-6.304 mV
686.4 nsec,-3.246 mV
686.4 nsec,962.4 uV
686.4 nsec,6.427 mV
686.4 nsec,13.22 mV
686.4 nsec,21.36 mV
686.4 nsec,30.83 mV
686.4 nsec,41.49 mV
686.4 nsec,53.04 mV
686.4 nsec,64.98 mV
686.4 nsec,76.56 mV
686.4 nsec,86.79 mV
686.4 nsec,94.75 mV
686.4 nsec,99.75 mV
686.4 nsec,101.4 mV
686.4 nsec,99.44 mV
686.4 nsec,94.05 mV
686.5 nsec,85.51 mV
686.5 nsec,74.35 mV
686.5 nsec,61.32 mV
686.5 nsec,47.29 mV
686.5 nsec,33.10 mV
686.5 nsec,19.52 mV
686.5 nsec,7.220 mV
686.5 nsec,-3.261 mV
686.5 nsec,-11.54 mV
686.5 nsec,-17.47 mV
686.5 nsec,-21.12 mV
686.5 nsec,-22.79 mV
686.5 nsec,-22.87 mV
686.5 nsec,-21.85 mV
686.5 nsec,-20.28 mV
686.5 nsec,-18.74 mV
686.5 nsec,-17.74 mV
686.5 nsec,-17.72 mV
686.5 nsec,-18.92 mV
686.5 nsec,-21.44 mV
686.6 nsec,-25.26 mV
686.6 nsec,-30.19 mV
686.6 nsec,-35.92 mV
686.6 nsec,-42.05 mV
686.6 nsec,-48.07 mV
686.6 nsec,-53.53 mV
686.6 nsec,-57.99 mV
686.6 nsec,-61.09 mV
686.6 nsec,-62.53 mV
686.6 nsec,-62.15 mV
686.6 nsec,-59.96 mV
686.6 nsec,-56.21 mV
686.6 nsec,-51.33 mV
686.6 nsec,-45.83 mV
686.6 nsec,-40.10 mV
686.6 nsec,-34.43 mV
686.6 nsec,-29.07 mV
686.6 nsec,-24.24 mV
686.6 nsec,-20.10 mV
686.6 nsec,-16.76 mV
686.7 nsec,-14.21 mV
686.7 nsec,-12.39 mV
686.7 nsec,-11.22 mV
686.7 nsec,-10.61 mV
686.7 nsec,-10.42 mV
686.7 nsec,-10.46 mV
686.7 nsec,-10.51 mV
686.7 nsec,-10.37 mV
686.7 nsec,-9.870 mV
686.7 nsec,-8.817 mV
686.7 nsec,-7.019 mV
686.7 nsec,-4.278 mV
686.7 nsec,-428.9 uV
686.7 nsec,4.649 mV
686.7 nsec,11.03 mV
686.7 nsec,18.77 mV
686.7 nsec,27.85 mV
686.7 nsec,38.17 mV
686.7 nsec,49.49 mV
686.7 nsec,61.39 mV
686.8 nsec,73.17 mV
686.8 nsec,83.91 mV
686.8 nsec,92.64 mV
686.8 nsec,98.58 mV
686.8 nsec,101.2 mV
686.8 nsec,100.4 mV
686.8 nsec,96.02 mV
686.8 nsec,88.39 mV
686.8 nsec,77.94 mV
686.8 nsec,65.39 mV
686.8 nsec,51.56 mV
686.8 nsec,37.34 mV
686.8 nsec,23.51 mV
686.8 nsec,10.76 mV
686.8 nsec,-322.1 uV
686.8 nsec,-9.292 mV
686.8 nsec,-15.93 mV
686.8 nsec,-20.25 mV
686.8 nsec,-22.48 mV
686.8 nsec,-22.99 mV
686.9 nsec,-22.24 mV
686.9 nsec,-20.78 mV
686.9 nsec,-19.17 mV
686.9 nsec,-17.96 mV
686.9 nsec,-17.61 mV
686.9 nsec,-18.42 mV
686.9 nsec,-20.55 mV
686.9 nsec,-23.98 mV
686.9 nsec,-28.60 mV
686.9 nsec,-34.14 mV
686.9 nsec,-40.19 mV
686.9 nsec,-46.30 mV
686.9 nsec,-51.97 mV
686.9 nsec,-56.77 mV
686.9 nsec,-60.32 mV
686.9 nsec,-62.28 mV
686.9 nsec,-62.46 mV
686.9 nsec,-60.80 mV
686.9 nsec,-57.48 mV
686.9 nsec,-52.89 mV
687.0 nsec,-47.53 mV
687.0 nsec,-41.83 mV
687.0 nsec,-36.11 mV
687.0 nsec,-30.64 mV
687.0 nsec,-25.62 mV
687.0 nsec,-21.26 mV
687.0 nsec,-17.68 mV
687.0 nsec,-14.89 mV
687.0 nsec,-12.86 mV
687.0 nsec,-11.51 mV
687.0 nsec,-10.74 mV
687.0 nsec,-10.44 mV
687.0 nsec,-10.43 mV
687.0 nsec,-10.50 mV
687.0 nsec,-10.45 mV
687.0 nsec,-10.07 mV
687.0 nsec,-9.205 mV
687.0 nsec,-7.653 mV
687.0 nsec,-5.215 mV
687.0 nsec,-1.715 mV
687.1 nsec,2.983 mV
687.1 nsec,8.968 mV
687.1 nsec,16.30 mV
687.1 nsec,24.98 mV
687.1 nsec,34.94 mV
687.1 nsec,46.00 mV
687.1 nsec,57.78 mV
687.1 nsec,69.68 mV
687.1 nsec,80.84 mV
687.1 nsec,90.27 mV
687.1 nsec,97.12 mV
687.1 nsec,100.8 mV
687.1 nsec,101.0 mV
687.1 nsec,97.70 mV
687.1 nsec,91.01 mV
687.1 nsec,81.35 mV
687.1 nsec,69.34 mV
687.1 nsec,55.81 mV
687.1 nsec,41.61 mV
687.1 nsec,27.59 mV
687.2 nsec,14.44 mV
687.2 nsec,2.806 mV
687.2 nsec,-6.833 mV
687.2 nsec,-14.18 mV
687.2 nsec,-19.18 mV
687.2 nsec,-22.01 mV
687.2 nsec,-22.99 mV
687.2 nsec,-22.57 mV
687.2 nsec,-21.26 mV
687.2 nsec,-19.63 mV
687.2 nsec,-18.25 mV
687.2 nsec,-17.60 mV
687.2 nsec,-18.04 mV
687.2 nsec,-19.76 mV
687.2 nsec,-22.81 mV
687.2 nsec,-27.10 mV
687.2 nsec,-32.39 mV
687.2 nsec,-38.34 mV
687.2 nsec,-44.48 mV
687.2 nsec,-50.34 mV
687.3 nsec,-55.44 mV
687.3 nsec,-59.40 mV
687.3 nsec,-61.87 mV
687.3 nsec,-62.60 mV
687.3 nsec,-61.49 mV
687.3 nsec,-58.63 mV
687.3 nsec,-54.37 mV
687.3 nsec,-49.20 mV
687.3 nsec,-43.56 mV
687.3 nsec,-37.82 mV
687.3 nsec,-32.25 mV
687.3 nsec,-27.07 mV
687.3 nsec,-22.50 mV
687.3 nsec,-18.67 mV
687.3 nsec,-15.65 mV
687.3 nsec,-13.40 mV
687.3 nsec,-11.85 mV
687.3 nsec,-10.91 mV
687.3 nsec,-10.49 mV
687.3 nsec,-10.42 mV
687.4 nsec,-10.49 mV
687.4 nsec,-10.49 mV
687.4 nsec,-10.23 mV
687.4 nsec,-9.529 mV
687.4 nsec,-8.204 mV
687.4 nsec,-6.054 mV
687.4 nsec,-2.890 mV
687.4 nsec,1.436 mV
687.4 nsec,7.026 mV
687.4 nsec,13.95 mV
687.4 nsec,22.22 mV
687.4 nsec,31.81 mV
687.4 nsec,42.57 mV
687.4 nsec,54.19 mV
687.4 nsec,66.13 mV
687.4 nsec,77.62 mV
687.4 nsec,87.67 mV
687.4 nsec,95.37 mV
687.4 nsec,100.1 mV
687.4 nsec,101.3 mV
687.5 nsec,99.06 mV
687.5 nsec,93.36 mV
687.5 nsec,84.54 mV
687.5 nsec,73.16 mV
687.5 nsec,59.99 mV
687.5 nsec,45.91 mV
687.5 nsec,31.75 mV
687.5 nsec,18.27 mV
687.5 nsec,6.119 mV
687.5 nsec,-4.163 mV
687.5 nsec,-12.22 mV
687.5 nsec,-17.92 mV
687.5 nsec,-21.37 mV
687.5 nsec,-22.86 mV
687.5 nsec,-22.81 mV
687.5 nsec,-21.72 mV
687.5 nsec,-20.12 mV
687.5 nsec,-18.61 mV
687.5 nsec,-17.69 mV
687.5 nsec,-17.78 mV
687.6 nsec,-19.11 mV
687.6 nsec,-21.76 mV
687.6 nsec,-25.69 mV
687.6 nsec,-30.71 mV
687.6 nsec,-36.51 mV
687.6 nsec,-42.64 mV
687.6 nsec,-48.63 mV
687.6 nsec,-54.01 mV
687.6 nsec,-58.35 mV
687.6 nsec,-61.30 mV
687.6 nsec,-62.58 mV
687.6 nsec,-62.02 mV
687.6 nsec,-59.66 mV
687.6 nsec,-55.78 mV
687.6 nsec,-50.82 mV
687.6 nsec,-45.28 mV
687.6 nsec,-39.54 mV
687.6 nsec,-33.89 mV
687.6 nsec,-28.58 mV
687.6 nsec,-23.80 mV
687.7 nsec,-19.74 mV
687.7 nsec,-16.47 mV
687.7 nsec,-14.00 mV
687.7 nsec,-12.24 mV
687.7 nsec,-11.14 mV
687.7 nsec,-10.57 mV
687.7 nsec,-10.41 mV
687.7 nsec,-10.46 mV
687.7 nsec,-10.51 mV
687.7 nsec,-10.34 mV
687.7 nsec,-9.797 mV
687.7 nsec,-8.682 mV
687.7 nsec,-6.800 mV
687.7 nsec,-3.959 mV
687.7 nsec,3.665 uV
687.7 nsec,5.205 mV
687.7 nsec,11.72 mV
687.7 nsec,19.59 mV
687.7 nsec,28.79 mV
687.7 nsec,39.22 mV
687.8 nsec,50.62 mV
687.8 nsec,62.54 mV
687.8 nsec,74.27 mV
687.8 nsec,84.85 mV
687.8 nsec,93.35 mV
687.8 nsec,98.99 mV
687.8 nsec,101.3 mV
687.8 nsec,100.1 mV
687.8 nsec,95.42 mV
687.8 nsec,87.49 mV
687.8 nsec,76.81 mV
687.8 nsec,64.09 mV
687.8 nsec,50.19 mV
687.8 nsec,35.97 mV
687.8 nsec,22.21 mV
687.8 nsec,9.601 mV
687.8 nsec,-1.290 mV
687.8 nsec,-10.04 mV
687.8 nsec,-16.45 mV
687.8 nsec,-20.55 mV
687.9 nsec,-22.60 mV
687.9 nsec,-22.96 mV
687.9 nsec,-22.13 mV
687.9 nsec,-20.62 mV
687.9 nsec,-19.02 mV
687.9 nsec,-17.88 mV
687.9 nsec,-17.63 mV
